strain,state,supercategory,category,condition,month
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,MI,Ingestibles,Topicals,Pain,0319
,MI,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
Dance World,CA,Inhalents,Flower,Pain,0319
Malawi Gold,MD,Inhalents,Flower,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,AK,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,MI,Ingestibles,Topicals,Joints & Arthritis,0319
,MD,Ingestibles,Topicals,Pain,0319
,MT,Ingestibles,Topicals,Pain,0319
,MT,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,OK,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,NM,Ingestibles,Topicals,Pain,0319
,NM,Ingestibles,Topicals,Pain,0319
,NM,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
Coconut Oil,CO,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Anxiety & Stress,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,ME,Ingestibles,Topicals,Pain,0319
,NY,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MI,Ingestibles,Topicals,Pain,0319
,MI,Ingestibles,Topicals,Joints & Arthritis,0319
,MT,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,NM,Ingestibles,Topicals,Pain,0319
,NM,Ingestibles,Topicals,Pain,0319
,NM,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,MT,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
Lemonhead OG,AZ,Ingestibles,Topicals,Depression,0319
Lemonhead OG,AZ,Ingestibles,Topicals,Depression,0319
Lemonhead OG,AZ,Ingestibles,Topicals,Depression,0319
Lemonhead OG,AZ,Ingestibles,Topicals,Depression,0319
Lemonhead OG,AZ,Ingestibles,Topicals,Depression,0319
,CA,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Anxiety & Stress,0319
,AZ,Ingestibles,Topicals,Anxiety & Stress,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
Pain Relief,IL,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
Pain Relief Balm,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
CBCA,CA,Ingestibles,Topicals,Pain,0319
CBCA,CA,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Anxiety & Stress,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,NY,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Anxiety & Stress,0319
,NV,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,AZ,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Anxiety & Stress,0319
,CA,Ingestibles,Topicals,Anxiety & Stress,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Anxiety & Stress,0319
,CA,Ingestibles,Topicals,Anxiety & Stress,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Anxiety & Stress,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Anxiety & Stress,0319
,CO,Ingestibles,Topicals,Migraines,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CA,Ingestibles,Topicals,Pain,0319
,IL,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Joints & Arthritis,0319
,MD,Ingestibles,Topicals,Joints & Arthritis,0319
,CO,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MD,Ingestibles,Topicals,Pain,0319
,MI,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,OK,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,AK,Ingestibles,Topicals,Pain,0319
,AK,Ingestibles,Topicals,Pain,0319
,AK,Ingestibles,Topicals,Pain,0319
,AK,Ingestibles,Topicals,Pain,0319
,AK,Ingestibles,Topicals,Pain,0319
,AK,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,NV,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
,CO,Ingestibles,Topicals,Pain,0319
Sequoia Strawberry,NV,Ingestibles,Edibles,Pain,0319
Sequoia Strawberry,NV,Ingestibles,Edibles,Pain,0319
,MI,Ingestibles,Edibles,Anxiety & Stress,0319
,MI,Ingestibles,Edibles,Anxiety & Stress,0319
,IL,Ingestibles,Edibles,Pain,0319
Superglue,MI,Ingestibles,Edibles,Pain,0319
Superglue,MI,Ingestibles,Edibles,Pain,0319
Afghani,MI,Ingestibles,Edibles,Pain,0319
Afghani,MI,Ingestibles,Edibles,Pain,0319
Clementine,IL,Ingestibles,Edibles,Anxiety & Stress,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
,IL,Ingestibles,Edibles,Pain,0319
,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
Superglue,AZ,Ingestibles,Edibles,Pain,0319
Trueberry,AZ,Ingestibles,Edibles,Pain,0319
Trueberry,AZ,Ingestibles,Edibles,Pain,0319
Trueberry,AZ,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,PR,Ingestibles,Edibles,Pain,0319
Afghani,MI,Ingestibles,Edibles,Pain,0319
Afghani,MI,Ingestibles,Edibles,Pain,0319
Afghani,MI,Ingestibles,Edibles,Pain,0319
Superglue,MI,Ingestibles,Edibles,Pain,0319
Superglue,MI,Ingestibles,Edibles,Pain,0319
Superglue,MI,Ingestibles,Edibles,Pain,0319
,IL,Ingestibles,Edibles,Anxiety & Stress,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
Superglue,OK,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,PR,Ingestibles,Edibles,Pain,0319
,MI,Ingestibles,Edibles,Anxiety & Stress,0319
,MI,Ingestibles,Edibles,Anxiety & Stress,0319
,MI,Ingestibles,Edibles,Anxiety & Stress,0319
,MI,Ingestibles,Edibles,Anxiety & Stress,0319
,MI,Ingestibles,Edibles,Anxiety & Stress,0319
,MI,Ingestibles,Edibles,Anxiety & Stress,0319
,MI,Ingestibles,Edibles,Anxiety & Stress,0319
,MI,Ingestibles,Edibles,Anxiety & Stress,0319
,IL,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
Trueberry,AZ,Ingestibles,Edibles,Pain,0319
Trueberry,AZ,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,IL,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,NM,Ingestibles,Edibles,Anxiety & Stress,0319
,NM,Ingestibles,Edibles,Anxiety & Stress,0319
,NM,Ingestibles,Edibles,Anxiety & Stress,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,MD,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
Alien Rock Candy,CA,Ingestibles,Edibles,Pain,0319
Alien Rock Candy,CA,Ingestibles,Edibles,Pain,0319
Tres Dawg,MD,Ingestibles,Edibles,Pain,0319
,IL,Ingestibles,Edibles,Pain,0319
,IL,Ingestibles,Edibles,Pain,0319
,IL,Ingestibles,Edibles,Pain,0319
,IL,Ingestibles,Edibles,Pain,0319
Tres Dawg,MD,Ingestibles,Edibles,Pain,0319
,IL,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
Superglue,MD,Ingestibles,Edibles,Pain,0319
Superglue,MD,Ingestibles,Edibles,Pain,0319
Superglue,MD,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Cancer,0319
,CO,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
,AZ,Ingestibles,Edibles,Pain,0319
Superglue,CA,Ingestibles,Edibles,Pain,0319
Skunk #1,CO,Ingestibles,Edibles,Pain,0319
OG Kush,CA,Ingestibles,Edibles,Anxiety & Stress,0319
Rainbow,CA,Ingestibles,Edibles,Anxiety & Stress,0319
Rainbow,CA,Ingestibles,Edibles,Anxiety & Stress,0319
Rainbow,CA,Ingestibles,Edibles,Anxiety & Stress,0319
Rainbow,CA,Ingestibles,Edibles,Anxiety & Stress,0319
Rainbow,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,AZ,Ingestibles,Edibles,Anxiety & Stress,0319
,AZ,Ingestibles,Edibles,Anxiety & Stress,0319
GSC,MD,Ingestibles,Edibles,Pain,0319
GSC,MD,Ingestibles,Edibles,Pain,0319
Afghani,CA,Ingestibles,Edibles,Pain,0319
Hell's OG,NV,Ingestibles,Edibles,Pain,0319
Hell's OG,NV,Ingestibles,Edibles,Pain,0319
Hell's OG,NV,Ingestibles,Edibles,Pain,0319
Hell's OG,NV,Ingestibles,Edibles,Pain,0319
Hell's OG,NV,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
Sequoia Strawberry,CO,Ingestibles,Edibles,Pain,0319
Sequoia Strawberry,CO,Ingestibles,Edibles,Pain,0319
,NV,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
CANDY JACK,CA,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
,CO,Ingestibles,Edibles,Pain,0319
